order_id,timestamp,warehouse_id,city,hour,day_of_week,month,is_weekend,n_items,basket_value_eur,has_heavy_items,primary_category,active_orders,warehouse_utilization,available_riders,rider_utilization,distance_km,temperature_c,is_raining,rain_intensity_mm,wind_speed_kmh,pick_time_min,rider_wait_min,travel_time_min,delivery_time_min,promised_time_min,promise_kept
ORD-006225,2025-05-29 22:39:18,BER-02,Berlin,22,3,5,0,5,14.24,1,bakery,30,0.5,2,10.0,1.35,10.2,0,0.0,17.9,5.3,0.8,4.2,10.3,10,0
ORD-006226,2025-05-29 22:41:00,BER-01,Berlin,22,3,5,0,7,18.69,0,bakery,24,0.3,2,8.0,1.65,8.1,0,0.0,27.7,5.4,1.2,6.7,13.3,15,1
ORD-006227,2025-05-29 22:45:15,HAM-01,Hamburg,22,3,5,0,5,16.43,0,bakery,29,0.414,2,9.667,2.27,15.6,0,0.0,11.6,4.5,1.7,7.9,14.1,15,1
ORD-006228,2025-05-29 22:53:24,MUC-01,Munich,22,3,5,0,2,5.2,1,alcohol,19,0.253,3,4.75,0.47,8.4,0,0.0,13.9,3.8,1.9,2.6,16.9,15,0
ORD-006229,2025-05-29 23:45:39,MUC-01,Munich,23,3,5,0,8,15.23,1,bakery,32,0.427,6,4.571,3.35,10.5,0,0.0,6.5,7.1,0.4,8.8,16.3,15,0
ORD-006230,2025-05-30 07:14:34,CGN-01,Cologne,7,4,5,0,3,6.56,0,frozen,23,0.418,4,4.6,1.11,10.3,0,0.0,12.8,3.8,0.0,3.1,6.9,10,1
ORD-006231,2025-05-30 09:22:04,MUC-01,Munich,9,4,5,0,5,5.93,0,beverages,29,0.387,3,7.25,3.57,15.3,0,0.0,37.3,4.7,0.8,15.3,24.2,25,1
ORD-006232,2025-05-30 09:27:49,CGN-01,Cologne,9,4,5,0,5,9.24,0,beverages,26,0.473,3,6.5,0.33,7.5,0,0.0,13.3,5.1,4.3,2.1,11.5,10,0
ORD-006233,2025-05-30 10:47:48,BER-02,Berlin,10,4,5,0,4,18.14,0,alcohol,19,0.317,2,6.333,1.09,8.2,0,0.0,9.0,4.3,0.1,2.4,6.8,10,1
ORD-006234,2025-05-30 10:51:58,HAM-01,Hamburg,10,4,5,0,6,25.93,1,meat_fish,18,0.257,3,4.5,0.7,10.2,0,0.0,16.4,6.3,1.5,4.2,12.0,15,1
ORD-006235,2025-05-30 11:18:15,BER-01,Berlin,11,4,5,0,8,15.62,0,fresh_produce,16,0.2,3,4.0,0.48,11.1,0,0.0,50.4,5.3,1.4,1.5,8.2,10,1
ORD-006236,2025-05-30 11:25:07,BER-01,Berlin,11,4,5,0,2,6.82,0,frozen,26,0.325,2,8.667,1.17,10.5,0,0.0,20.9,3.7,2.8,3.9,10.4,10,0
ORD-006237,2025-05-30 12:03:49,HAM-01,Hamburg,12,4,5,0,3,10.93,0,fresh_produce,58,0.829,5,9.667,0.42,10.2,0,0.0,7.8,6.0,0.1,2.3,8.4,10,1
ORD-006238,2025-05-30 12:41:42,BER-02,Berlin,12,4,5,0,4,8.42,0,bakery,60,1.0,11,5.0,1.27,14.1,1,0.6,10.8,6.8,0.5,5.8,24.8,25,1
ORD-006239,2025-05-30 13:17:15,CGN-01,Cologne,13,4,5,0,6,22.09,1,bakery,33,0.6,4,6.6,0.57,7.3,1,3.8,17.0,6.6,0.0,2.7,9.3,10,1
ORD-006240,2025-05-30 13:25:17,MUC-01,Munich,13,4,5,0,8,29.62,0,snacks,58,0.773,6,8.286,2.0,5.8,0,0.0,9.6,4.9,0.2,7.1,12.2,15,1
ORD-006241,2025-05-30 13:42:48,DUS-01,Düsseldorf,13,4,5,0,5,19.92,0,beverages,33,0.66,4,6.6,1.7,10.3,0,0.0,16.1,7.0,0.8,6.7,14.5,15,1
ORD-006242,2025-05-30 13:48:04,DUS-01,Düsseldorf,13,4,5,0,4,17.34,0,personal_care,36,0.72,5,6.0,0.47,12.3,0,0.0,9.0,5.8,0.3,1.5,7.6,10,1
ORD-006243,2025-05-30 14:00:02,DUS-01,Düsseldorf,14,4,5,0,5,16.57,0,personal_care,44,0.88,6,6.286,0.3,5.4,0,0.0,16.9,6.1,0.1,1.5,7.7,10,1
ORD-006244,2025-05-30 14:03:25,HAM-01,Hamburg,14,4,5,0,6,14.39,0,fresh_produce,39,0.557,6,5.571,1.01,8.4,0,0.0,8.4,6.7,0.1,1.9,8.7,10,1
ORD-006245,2025-05-30 14:13:55,HAM-01,Hamburg,14,4,5,0,6,19.8,1,alcohol,58,0.829,7,7.25,1.79,10.5,0,0.0,7.1,6.9,0.0,5.8,12.7,15,1
ORD-006246,2025-05-30 15:15:10,HAM-01,Hamburg,15,4,5,0,10,14.8,0,fresh_produce,15,0.214,3,3.75,2.46,10.1,0,0.0,9.1,5.9,1.2,8.0,15.1,15,0
ORD-006247,2025-05-30 15:15:41,DUS-01,Düsseldorf,15,4,5,0,9,29.53,0,meat_fish,20,0.4,1,10.0,1.45,13.2,0,0.0,16.9,7.7,0.9,2.6,11.2,10,0
ORD-006248,2025-05-30 15:20:21,HAM-01,Hamburg,15,4,5,0,3,8.73,0,snacks,22,0.314,3,5.5,0.48,12.6,0,0.0,7.3,3.7,0.1,1.5,5.3,10,1
ORD-006249,2025-05-30 15:26:12,BER-01,Berlin,15,4,5,0,7,30.55,0,frozen,20,0.25,4,4.0,3.5,9.7,1,2.5,12.8,5.6,0.8,14.6,21.0,25,1
ORD-006250,2025-05-30 16:05:17,BER-02,Berlin,16,4,5,0,4,7.95,0,alcohol,25,0.417,3,6.25,1.31,10.4,0,0.0,3.8,4.7,0.8,6.0,11.5,10,0
ORD-006251,2025-05-30 16:40:39,HAM-01,Hamburg,16,4,5,0,3,10.0,0,alcohol,31,0.443,5,5.167,1.58,8.7,0,0.0,15.2,2.8,0.1,5.4,8.3,10,1
ORD-006252,2025-05-30 17:12:02,MUC-01,Munich,17,4,5,0,2,8.39,0,alcohol,30,0.4,7,3.75,1.25,7.4,0,0.0,12.9,3.5,0.5,6.5,10.5,10,0
ORD-006253,2025-05-30 17:18:53,MUC-01,Munich,17,4,5,0,6,23.32,1,bakery,18,0.24,3,4.5,0.31,13.2,0,0.0,22.0,4.8,1.4,1.5,7.7,10,1
ORD-006254,2025-05-30 17:26:05,CGN-01,Cologne,17,4,5,0,7,21.56,0,personal_care,16,0.291,2,5.333,3.61,12.5,0,0.0,9.0,4.9,5.3,15.2,25.4,25,0
ORD-006255,2025-05-30 17:43:43,MUC-01,Munich,17,4,5,0,2,5.04,0,meat_fish,31,0.413,7,3.875,2.32,11.6,0,0.0,16.5,4.1,0.8,11.5,16.4,15,0
ORD-006256,2025-05-30 19:09:00,HAM-01,Hamburg,19,4,5,0,5,13.41,0,fresh_produce,49,0.7,3,12.25,0.82,8.0,0,0.0,11.1,5.3,0.0,2.1,7.4,10,1
ORD-006257,2025-05-30 19:10:52,BER-01,Berlin,19,4,5,0,3,6.35,0,frozen,52,0.65,6,7.429,0.3,3.1,1,2.8,6.1,3.6,0.2,1.5,5.3,10,1
ORD-006258,2025-05-30 19:44:45,MUC-01,Munich,19,4,5,0,4,15.24,0,household,61,0.813,10,5.545,1.87,9.8,0,0.0,5.4,4.6,0.4,10.6,15.6,15,0
ORD-006259,2025-05-30 19:53:13,BER-01,Berlin,19,4,5,0,8,33.71,0,household,52,0.65,4,10.4,2.5,12.4,0,0.0,6.1,7.1,0.2,10.5,17.8,15,0
ORD-006260,2025-05-30 20:11:25,HAM-01,Hamburg,20,4,5,0,5,19.42,0,snacks,68,0.971,6,9.714,0.82,9.6,0,0.0,25.0,5.8,0.0,2.8,8.6,10,1
ORD-006261,2025-05-30 20:43:01,DUS-01,Düsseldorf,20,4,5,0,2,6.92,1,fresh_produce,41,0.82,8,4.556,1.13,7.6,0,0.0,21.3,5.9,0.2,3.8,9.9,10,1
ORD-006262,2025-05-30 20:58:16,MUC-01,Munich,20,4,5,0,7,19.76,0,fresh_produce,52,0.693,8,5.778,1.96,9.4,0,0.0,4.9,4.9,0.5,5.9,20.7,25,1
ORD-006263,2025-05-30 21:01:39,BER-01,Berlin,21,4,5,0,7,12.16,0,bakery,80,1.0,9,8.0,1.84,14.2,0,0.0,32.7,7.9,0.2,4.5,12.6,15,1
ORD-006264,2025-05-30 21:35:51,CGN-01,Cologne,21,4,5,0,3,7.08,0,beverages,44,0.8,5,7.333,2.9,8.9,0,0.0,8.3,4.5,0.2,7.4,12.1,15,1
ORD-006265,2025-05-30 22:15:41,BER-02,Berlin,22,4,5,0,6,20.65,1,dairy,15,0.25,0,999.0,1.36,12.7,0,0.0,9.1,5.1,1.7,6.2,13.0,15,1
ORD-006266,2025-05-31 00:31:44,MUC-01,Munich,0,5,5,1,5,20.71,0,dairy,30,0.4,5,5.0,0.69,12.8,0,0.0,7.1,4.1,0.5,3.2,7.8,10,1
ORD-006267,2025-05-31 03:38:22,MUC-01,Munich,3,5,5,1,6,15.01,0,bakery,37,0.493,3,9.25,0.3,6.2,0,0.0,8.9,7.0,0.4,1.5,8.9,10,1
ORD-006268,2025-05-31 07:44:51,CGN-01,Cologne,7,5,5,1,5,14.03,0,fresh_produce,38,0.691,4,7.6,3.19,13.5,0,0.0,16.9,4.8,0.3,10.4,15.5,15,0
ORD-006269,2025-05-31 09:02:11,BER-01,Berlin,9,5,5,1,3,11.21,0,fresh_produce,29,0.362,2,9.667,0.8,13.7,0,0.0,19.8,4.2,1.0,4.6,9.8,10,1
ORD-006270,2025-05-31 10:29:13,CGN-01,Cologne,10,5,5,1,6,15.38,1,alcohol,15,0.273,2,5.0,1.81,13.4,0,0.0,9.4,5.6,1.9,5.1,12.6,15,1
ORD-006271,2025-05-31 10:30:10,BER-01,Berlin,10,5,5,1,4,16.71,0,beverages,28,0.35,4,5.6,2.42,10.8,0,0.0,13.8,4.0,0.1,9.8,13.9,15,1
ORD-006272,2025-05-31 11:43:15,BER-01,Berlin,11,5,5,1,8,27.97,0,dairy,29,0.362,2,9.667,0.3,10.6,0,0.0,10.4,5.2,2.6,1.5,9.3,10,1
ORD-006273,2025-05-31 12:01:40,HAM-01,Hamburg,12,5,5,1,2,7.34,0,bakery,68,0.971,10,6.182,2.69,16.1,0,0.0,18.1,4.0,0.2,8.1,12.3,15,1
ORD-006274,2025-05-31 12:22:21,HAM-01,Hamburg,12,5,5,1,5,17.96,0,dairy,70,1.0,6,10.0,1.23,12.6,0,0.0,14.5,6.4,0.3,3.0,9.7,10,1
ORD-006275,2025-05-31 12:43:46,BER-01,Berlin,12,5,5,1,5,8.82,1,meat_fish,80,1.0,5,13.333,3.22,16.0,0,0.0,6.8,7.8,0.2,7.8,15.8,15,0
ORD-006276,2025-05-31 13:21:50,BER-01,Berlin,13,5,5,1,10,15.39,0,alcohol,80,1.0,9,8.0,3.5,10.6,0,0.0,17.0,7.5,0.8,11.5,19.8,15,0
ORD-006277,2025-05-31 13:33:41,HAM-01,Hamburg,13,5,5,1,4,10.83,1,meat_fish,54,0.771,4,10.8,0.5,14.3,0,0.0,10.8,6.2,0.3,1.9,8.4,10,1
ORD-006278,2025-05-31 13:49:14,CGN-01,Cologne,13,5,5,1,7,29.83,0,personal_care,55,1.0,3,13.75,0.53,13.8,0,0.0,23.3,6.0,0.8,1.5,8.3,10,1
ORD-006279,2025-05-31 13:57:12,BER-01,Berlin,13,5,5,1,5,8.9,0,beverages,80,1.0,4,16.0,3.15,13.0,0,0.0,18.7,5.8,0.4,9.2,15.4,15,0
ORD-006280,2025-05-31 14:25:50,BER-01,Berlin,14,5,5,1,4,9.58,0,beverages,76,0.95,8,8.444,0.99,12.7,0,0.0,15.2,6.1,0.1,1.5,7.7,10,1
ORD-006281,2025-05-31 14:45:14,CGN-01,Cologne,14,5,5,1,6,20.2,0,personal_care,50,0.909,3,12.5,0.63,9.1,0,0.0,14.7,6.3,3.6,2.2,12.1,15,1
ORD-006282,2025-05-31 14:55:50,HAM-01,Hamburg,14,5,5,1,6,12.64,0,frozen,70,1.0,7,8.75,2.98,9.9,0,0.0,22.1,7.6,0.1,8.6,16.3,15,0
ORD-006283,2025-05-31 15:07:25,HAM-01,Hamburg,15,5,5,1,4,17.77,0,personal_care,19,0.271,1,9.5,2.1,10.6,0,0.0,7.2,3.5,6.2,6.6,16.3,15,0
ORD-006284,2025-05-31 16:46:51,HAM-01,Hamburg,16,5,5,1,6,19.8,0,personal_care,45,0.643,2,15.0,2.25,9.8,0,0.0,8.9,5.4,0.2,6.6,12.2,15,1
ORD-006285,2025-05-31 17:41:34,HAM-01,Hamburg,17,5,5,1,3,12.04,1,bakery,31,0.443,2,10.333,1.19,8.1,1,4.6,18.6,6.6,3.5,5.7,15.8,15,0
ORD-006286,2025-05-31 18:21:04,CGN-01,Cologne,18,5,5,1,3,9.73,0,snacks,51,0.927,3,12.75,0.63,8.9,0,0.0,16.3,7.1,0.1,3.9,11.1,10,0
ORD-006287,2025-05-31 18:36:02,BER-01,Berlin,18,5,5,1,7,22.6,0,beverages,80,1.0,6,11.429,1.08,12.3,1,0.9,5.3,9.5,0.6,7.4,17.5,15,0
ORD-006288,2025-05-31 18:50:27,HAM-01,Hamburg,18,5,5,1,8,21.52,0,beverages,70,1.0,11,5.833,1.73,10.7,0,0.0,4.4,8.4,0.0,9.8,18.2,15,0
ORD-006289,2025-05-31 18:53:13,BER-01,Berlin,18,5,5,1,6,26.9,0,frozen,80,1.0,5,13.333,1.65,10.2,0,0.0,6.3,6.1,0.2,7.4,13.7,15,1
ORD-006290,2025-05-31 19:01:14,BER-02,Berlin,19,5,5,1,3,11.62,0,meat_fish,58,0.967,6,8.286,2.44,6.9,1,2.3,25.7,5.8,0.2,14.0,20.0,25,1
ORD-006291,2025-05-31 19:04:33,BER-01,Berlin,19,5,5,1,7,25.71,1,household,80,1.0,12,6.154,1.86,10.1,0,0.0,21.0,8.5,0.0,6.3,14.8,15,1
ORD-006292,2025-05-31 19:05:16,HAM-01,Hamburg,19,5,5,1,8,29.4,0,alcohol,70,1.0,11,5.833,5.5,11.0,0,0.0,8.0,7.7,0.5,27.6,35.8,35,0
ORD-006293,2025-05-31 19:13:39,MUC-01,Munich,19,5,5,1,7,19.69,0,fresh_produce,63,0.84,5,10.5,1.22,9.3,0,0.0,4.8,6.6,0.2,5.7,12.5,15,1
ORD-006294,2025-05-31 19:30:03,MUC-01,Munich,19,5,5,1,2,2.5,1,bakery,75,1.0,5,12.5,2.21,13.1,0,0.0,10.0,5.8,0.1,10.3,23.0,25,1
ORD-006295,2025-05-31 19:39:49,CGN-01,Cologne,19,5,5,1,3,10.68,0,beverages,55,1.0,8,6.111,1.46,11.9,0,0.0,12.4,4.9,0.0,7.2,12.1,15,1
ORD-006296,2025-05-31 20:03:40,CGN-01,Cologne,20,5,5,1,3,10.13,1,dairy,44,0.8,2,14.667,1.03,11.0,0,0.0,5.3,7.1,1.9,1.7,10.7,10,0
ORD-006297,2025-05-31 20:30:07,MUC-01,Munich,20,5,5,1,3,7.07,0,alcohol,62,0.827,10,5.636,1.89,9.7,1,0.7,5.7,5.3,0.2,7.4,12.9,15,1
ORD-006298,2025-05-31 20:58:35,BER-02,Berlin,20,5,5,1,10,18.28,0,bakery,53,0.883,3,13.25,3.24,12.4,0,0.0,8.6,7.3,0.5,8.0,15.8,15,0
ORD-006299,2025-05-31 21:51:25,BER-01,Berlin,21,5,5,1,3,3.49,1,meat_fish,80,1.0,5,13.333,1.6,8.9,0,0.0,6.7,7.5,0.1,3.8,11.4,10,0
ORD-006300,2025-05-31 21:51:57,BER-01,Berlin,21,5,5,1,3,7.58,0,snacks,80,1.0,5,13.333,0.35,15.4,0,0.0,7.1,5.9,0.1,1.5,7.5,10,1
ORD-006301,2025-05-31 22:22:14,BER-01,Berlin,22,5,5,1,5,20.58,1,personal_care,19,0.238,1,9.5,0.41,8.4,0,0.0,8.3,5.9,4.0,1.5,11.4,10,0
ORD-006302,2025-05-31 23:29:27,DUS-01,Düsseldorf,23,5,5,1,9,37.66,0,meat_fish,18,0.36,1,9.0,0.3,10.3,1,2.9,24.1,6.2,1.5,1.8,9.5,10,1
ORD-006303,2025-05-31 23:34:28,CGN-01,Cologne,23,5,5,1,3,8.41,0,frozen,18,0.327,1,9.0,2.78,10.7,0,0.0,7.7,4.2,4.0,8.2,16.4,15,0
ORD-006304,2025-06-01 06:23:35,HAM-01,Hamburg,6,6,6,1,6,13.05,0,bakery,22,0.314,3,5.5,1.12,18.5,0,0.0,9.3,3.6,5.5,3.2,12.3,15,1
ORD-006305,2025-06-01 06:55:56,HAM-01,Hamburg,6,6,6,1,6,8.68,0,personal_care,23,0.329,3,5.75,1.27,15.4,0,0.0,5.7,5.1,0.4,5.3,10.8,10,0
ORD-006306,2025-06-01 08:19:20,CGN-01,Cologne,8,6,6,1,4,9.68,1,beverages,17,0.309,1,8.5,0.6,16.0,0,0.0,9.8,4.1,3.8,1.6,9.5,10,1
ORD-006307,2025-06-01 08:38:45,HAM-01,Hamburg,8,6,6,1,2,2.5,0,frozen,35,0.5,3,8.75,1.3,18.4,0,0.0,14.9,3.3,0.6,7.7,11.6,10,0
ORD-006308,2025-06-01 08:41:23,HAM-01,Hamburg,8,6,6,1,5,22.6,0,bakery,15,0.214,2,5.0,0.86,18.5,0,0.0,11.0,3.1,0.1,4.7,7.9,10,1
ORD-006309,2025-06-01 09:19:49,BER-02,Berlin,9,6,6,1,6,9.94,0,personal_care,28,0.467,4,5.6,1.29,16.2,0,0.0,15.7,5.5,0.6,5.5,11.6,10,0
ORD-006310,2025-06-01 09:38:30,BER-02,Berlin,9,6,6,1,5,10.43,0,meat_fish,29,0.483,3,7.25,1.31,14.5,0,0.0,12.9,5.8,1.7,4.5,12.0,15,1
ORD-006311,2025-06-01 10:12:58,DUS-01,Düsseldorf,10,6,6,1,3,7.97,0,alcohol,23,0.46,1,11.5,0.91,18.9,1,8.3,8.5,3.1,12.3,1.5,16.9,15,0
ORD-006312,2025-06-01 10:33:27,HAM-01,Hamburg,10,6,6,1,6,19.56,1,household,24,0.343,2,8.0,1.18,10.6,0,0.0,17.3,6.5,0.3,4.2,19.7,15,0
ORD-006313,2025-06-01 10:37:19,CGN-01,Cologne,10,6,6,1,5,15.3,0,dairy,17,0.309,1,8.5,1.35,16.5,0,0.0,7.8,5.3,1.5,3.6,10.4,10,0
ORD-006314,2025-06-01 11:42:36,MUC-01,Munich,11,6,6,1,3,7.86,0,beverages,31,0.413,3,7.75,0.3,11.5,0,0.0,7.9,3.8,0.5,1.5,17.6,15,0
ORD-006315,2025-06-01 11:52:53,CGN-01,Cologne,11,6,6,1,4,10.89,1,frozen,13,0.236,0,999.0,3.9,14.8,0,0.0,3.7,4.9,4.9,12.6,22.4,25,1
ORD-006316,2025-06-01 12:29:02,BER-02,Berlin,12,6,6,1,4,17.13,0,meat_fish,43,0.717,5,7.167,3.9,18.4,0,0.0,7.3,3.9,0.0,12.4,16.3,15,0
ORD-006317,2025-06-01 13:00:28,CGN-01,Cologne,13,6,6,1,6,21.18,0,beverages,55,1.0,7,6.875,2.19,17.4,0,0.0,16.0,6.2,0.1,7.5,13.8,15,1
ORD-006318,2025-06-01 13:06:22,CGN-01,Cologne,13,6,6,1,6,9.42,0,snacks,55,1.0,6,7.857,1.76,13.8,0,0.0,27.0,7.6,0.1,5.3,24.9,25,1
ORD-006319,2025-06-01 13:22:01,BER-01,Berlin,13,6,6,1,7,29.22,0,snacks,63,0.788,5,10.5,1.79,16.1,1,20.4,16.4,6.8,0.1,9.3,16.2,15,0
ORD-006320,2025-06-01 13:30:57,BER-01,Berlin,13,6,6,1,3,6.77,1,alcohol,68,0.85,6,9.714,0.85,15.5,0,0.0,10.8,7.6,0.5,3.4,11.5,10,0
ORD-006321,2025-06-01 13:47:59,DUS-01,Düsseldorf,13,6,6,1,4,15.01,1,beverages,50,1.0,3,12.5,0.78,13.1,0,0.0,12.1,6.6,1.9,3.2,11.7,10,0
ORD-006322,2025-06-01 16:21:00,BER-01,Berlin,16,6,6,1,6,26.48,1,bakery,47,0.588,4,9.4,3.1,14.5,0,0.0,30.7,6.2,0.9,10.4,17.5,15,0
ORD-006323,2025-06-01 16:33:21,MUC-01,Munich,16,6,6,1,3,8.85,0,personal_care,41,0.547,2,13.667,0.57,17.0,0,0.0,7.4,3.7,0.3,2.2,6.2,10,1
ORD-006324,2025-06-01 17:25:53,CGN-01,Cologne,17,6,6,1,4,18.24,0,frozen,16,0.291,1,8.0,1.29,14.2,0,0.0,11.1,4.3,2.6,7.0,13.9,15,1
ORD-006325,2025-06-01 17:33:21,BER-01,Berlin,17,6,6,1,3,3.68,0,dairy,32,0.4,4,6.4,1.43,16.6,0,0.0,8.1,3.8,0.3,5.2,9.3,10,1
ORD-006326,2025-06-01 17:52:44,CGN-01,Cologne,17,6,6,1,4,6.13,0,frozen,14,0.255,1,7.0,0.66,13.1,0,0.0,22.1,4.7,11.3,3.8,19.8,15,0
ORD-006327,2025-06-01 17:55:40,HAM-01,Hamburg,17,6,6,1,6,24.12,0,fresh_produce,22,0.314,1,11.0,1.59,12.5,0,0.0,12.3,4.1,1.9,8.4,14.4,15,1
ORD-006328,2025-06-01 17:57:47,BER-02,Berlin,17,6,6,1,3,11.0,0,meat_fish,24,0.4,1,12.0,3.74,18.8,0,0.0,6.4,4.0,9.6,15.8,36.9,35,0
ORD-006329,2025-06-01 18:01:54,MUC-01,Munich,18,6,6,1,4,16.15,1,household,75,1.0,4,15.0,1.47,19.8,0,0.0,16.0,6.9,0.3,8.0,20.5,25,1
ORD-006330,2025-06-01 18:08:46,CGN-01,Cologne,18,6,6,1,6,14.61,0,fresh_produce,55,1.0,7,6.875,1.86,17.4,0,0.0,6.8,7.6,0.1,8.1,15.8,15,0
ORD-006331,2025-06-01 18:10:58,MUC-01,Munich,18,6,6,1,4,11.09,1,bakery,75,1.0,7,9.375,1.25,14.7,1,3.3,16.9,6.8,0.2,6.6,13.6,15,1
ORD-006332,2025-06-01 19:06:24,CGN-01,Cologne,19,6,6,1,1,5.04,1,alcohol,55,1.0,4,11.0,2.82,19.4,0,0.0,10.1,6.2,1.0,10.2,17.4,15,0
ORD-006333,2025-06-01 19:22:20,BER-01,Berlin,19,6,6,1,4,10.55,1,meat_fish,76,0.95,5,12.667,0.3,15.7,0,0.0,6.0,6.2,0.1,2.4,8.7,10,1
ORD-006334,2025-06-01 19:32:24,CGN-01,Cologne,19,6,6,1,3,10.83,0,alcohol,55,1.0,5,9.167,1.91,12.6,1,1.8,9.7,6.4,0.3,8.6,15.3,15,0
ORD-006335,2025-06-01 19:32:35,BER-01,Berlin,19,6,6,1,3,10.91,0,meat_fish,80,1.0,9,8.0,1.0,15.1,0,0.0,8.3,5.9,0.1,4.3,10.3,10,0
ORD-006336,2025-06-01 19:42:40,BER-02,Berlin,19,6,6,1,4,15.06,0,personal_care,60,1.0,6,8.571,1.91,14.9,0,0.0,20.8,5.7,0.5,8.9,15.1,15,0
ORD-006337,2025-06-01 19:43:28,MUC-01,Munich,19,6,6,1,6,17.85,1,personal_care,75,1.0,9,7.5,2.69,19.3,0,0.0,32.2,7.7,0.3,13.8,21.8,25,1
ORD-006338,2025-06-01 19:47:58,BER-02,Berlin,19,6,6,1,8,17.88,0,household,47,0.783,7,5.875,0.58,19.5,0,0.0,25.0,6.3,0.1,2.6,9.0,10,1
ORD-006339,2025-06-01 20:10:40,BER-01,Berlin,20,6,6,1,2,3.25,0,fresh_produce,80,1.0,7,10.0,2.57,15.8,0,0.0,4.9,3.2,0.1,8.7,12.0,15,1
ORD-006340,2025-06-01 20:18:58,DUS-01,Düsseldorf,20,6,6,1,4,9.02,0,fresh_produce,50,1.0,6,7.143,0.99,13.4,0,0.0,5.8,5.6,0.0,2.0,11.5,10,0
ORD-006341,2025-06-01 20:21:46,DUS-01,Düsseldorf,20,6,6,1,3,10.86,0,personal_care,42,0.84,7,5.25,0.88,19.9,0,0.0,8.3,6.5,0.4,4.1,11.0,10,0
ORD-006342,2025-06-01 20:44:08,BER-01,Berlin,20,6,6,1,5,10.05,0,fresh_produce,70,0.875,11,5.833,2.36,13.0,0,0.0,24.1,5.9,0.7,6.8,13.4,15,1
ORD-006343,2025-06-01 20:46:27,HAM-01,Hamburg,20,6,6,1,5,21.25,0,household,60,0.857,5,10.0,1.07,11.9,0,0.0,3.5,3.9,0.6,4.4,8.9,10,1
ORD-006344,2025-06-01 21:35:39,BER-01,Berlin,21,6,6,1,8,30.53,0,alcohol,68,0.85,12,5.231,0.95,15.6,0,0.0,21.0,8.6,0.3,4.7,13.6,15,1
ORD-006345,2025-06-01 21:54:02,CGN-01,Cologne,21,6,6,1,5,12.68,0,personal_care,48,0.873,5,8.0,1.6,6.0,0,0.0,29.3,6.1,0.4,7.5,14.0,15,1
ORD-006346,2025-06-01 22:03:06,HAM-01,Hamburg,22,6,6,1,4,15.38,1,fresh_produce,41,0.586,3,10.25,2.27,15.3,0,0.0,17.3,5.6,0.9,6.3,12.8,15,1
ORD-006347,2025-06-01 22:14:07,HAM-01,Hamburg,22,6,6,1,5,21.25,0,frozen,32,0.457,1,16.0,0.47,14.9,0,0.0,14.1,4.4,0.6,1.9,6.9,10,1
ORD-006348,2025-06-01 22:57:51,MUC-01,Munich,22,6,6,1,4,18.34,0,beverages,30,0.4,3,7.5,1.0,14.2,0,0.0,12.6,5.6,3.0,3.7,12.3,15,1
ORD-006349,2025-06-02 00:11:05,BER-01,Berlin,0,0,6,0,3,6.45,0,alcohol,34,0.425,5,5.667,1.49,17.7,0,0.0,12.5,5.2,0.4,6.3,11.9,10,0
ORD-006350,2025-06-02 09:48:06,BER-01,Berlin,9,0,6,0,7,27.82,0,alcohol,18,0.225,2,6.0,2.05,19.0,0,0.0,10.8,6.2,1.6,10.3,18.1,15,0
ORD-006351,2025-06-02 09:54:37,HAM-01,Hamburg,9,0,6,0,3,4.23,0,meat_fish,27,0.386,4,5.4,1.08,13.0,0,0.0,4.1,3.9,0.3,5.2,18.4,15,0
ORD-006352,2025-06-02 10:09:31,DUS-01,Düsseldorf,10,0,6,0,8,17.47,0,beverages,11,0.22,1,5.5,3.07,15.8,0,0.0,10.3,4.7,2.1,12.3,19.1,15,0
ORD-006353,2025-06-02 10:36:37,CGN-01,Cologne,10,0,6,0,3,4.96,0,alcohol,27,0.491,4,5.4,3.18,14.1,0,0.0,20.4,3.4,0.5,10.8,14.7,15,1
ORD-006354,2025-06-02 11:01:37,DUS-01,Düsseldorf,11,0,6,0,7,14.13,0,beverages,7,0.14,1,3.5,1.36,16.5,0,0.0,9.8,5.0,2.5,4.7,12.2,15,1
ORD-006355,2025-06-02 11:21:42,BER-01,Berlin,11,0,6,0,9,27.11,1,frozen,14,0.175,3,3.5,2.23,15.9,0,0.0,23.2,6.4,0.8,8.4,15.6,15,0
ORD-006356,2025-06-02 11:35:13,DUS-01,Düsseldorf,11,0,6,0,5,11.35,1,beverages,18,0.36,3,4.5,2.76,17.8,0,0.0,12.6,4.0,0.4,9.2,13.6,15,1
ORD-006357,2025-06-02 12:04:45,MUC-01,Munich,12,0,6,0,3,8.66,0,frozen,72,0.96,16,4.235,2.91,16.4,0,0.0,14.5,6.2,1.0,8.9,16.1,15,0
ORD-006358,2025-06-02 12:08:26,BER-02,Berlin,12,0,6,0,6,22.31,1,meat_fish,57,0.95,5,9.5,1.75,16.8,0,0.0,10.4,7.8,0.5,3.6,11.9,10,0
ORD-006359,2025-06-02 12:09:52,CGN-01,Cologne,12,0,6,0,3,13.56,0,dairy,39,0.709,7,4.875,0.69,13.8,0,0.0,6.8,5.7,0.2,2.9,8.8,10,1
ORD-006360,2025-06-02 12:34:20,CGN-01,Cologne,12,0,6,0,5,13.92,0,bakery,54,0.982,7,6.75,1.65,15.4,0,0.0,19.1,5.9,0.0,6.9,12.8,15,1
